,lnEGDPpc2012,lnagr_land2012,lnurb_land2012,ln_perUrb_land2012,ln_tr400_pop2012,ln_pm25_2012,ln_land_temp2012
73,10.513638079834156,6.917761607008244,6.908120816089105,6.907790357835112,8.852428406098344,3.446823931110436,5.713711319288443
74,10.821640530148603,6.907755278982137,6.9242767925497395,6.90875477931522,8.444881411297171,3.466964661519554,5.716651967573815
75,6.818408497095723,6.932109475320797,6.91431212130454,6.907965889376829,9.395102448278246,3.0102450416093345,5.687606317181139
76,7.206105710793837,6.910814792150452,6.907755278982137,6.907755278982137,10.513464025828744,3.02664316592607,5.692749386733437
77,7.182967158915305,6.9092485673110415,6.907755278982137,6.907755278982137,10.156542775864855,3.0564971432011214,5.6945164396499495
78,10.668058319027518,6.909683370923871,6.907755278982137,6.907755278982137,8.292029350691006,2.720240775579616,5.701284315363071
79,8.05204191835304,7.601019153030843,8.354293496354426,6.908519561112808,11.840277668802559,3.2313492107691153,5.684353064022818
80,7.893103176695236,7.5293577355297545,8.453312113416617,6.908565623648285,12.118412003268,3.3246661014755596,5.6855979117493005
81,8.130745996382442,7.236682797716798,7.618339519712688,6.908481632044983,10.995046642441505,3.2923721128398635,5.682694257101075
82,7.996683364302343,7.126759406770902,7.744141987135193,6.908597255227417,10.917330766556457,3.2962927226377556,5.705977231018815
83,8.023977640648583,7.1586684395963625,7.333800665406367,6.908405725888608,10.632021857428734,3.2171859017521505,5.696803301714596
84,8.420095854025679,7.377987870467765,7.414661907741858,6.908278854996909,10.845615373544776,3.2752064191694177,5.688913623391096
85,7.602193503586651,6.945720895411978,7.01500840227795,6.90850027734458,9.043713522398745,3.2235115724911054,5.699747151992412
86,8.362843445842636,6.954970488919706,6.907755278982137,6.907755278982137,9.586071027083777,3.414888360914898,5.683935069374702
87,9.370512798060902,6.91019831247051,6.921747709729385,6.908607002439145,9.50566198865715,3.4651948311187164,5.694854262504862
88,7.632794566728588,6.933583517934954,6.947041259498597,6.908360053527934,9.890749922270546,3.5919956642294553,5.706067207731399
89,10.519489861446596,6.907755278982137,6.910284681918844,6.90875477931522,9.374680477126411,3.4172985108293332,5.712033765317418
90,8.482709906666628,6.922592895730089,6.972049299918779,6.908571203184236,9.86687662692287,3.58573936696249,5.707644970721643
91,10.43210666091439,6.907755278982137,6.907755278982137,6.907755278982137,7.727859947578005,2.593888891887305,5.695411996858833
92,7.393594432306288,6.926662060225321,6.911326918893724,6.907913134494763,9.62875178058142,2.738641381662356,5.702196694661469
93,9.25587284616596,6.907755278982137,6.907755278982137,6.907755278982137,7.030931478682903,2.722236285882787,5.694947052089183
94,8.183145664026556,7.223343775799772,7.25055563460433,6.908279387623232,11.544114103355522,2.9852691744244377,5.710974867764191
95,9.082260653729513,6.907755278982137,6.907755278982137,6.907755278982137,8.700914401571605,2.8545051890738855,5.692880264094121
96,9.386630073076688,6.982069522327952,6.907755278982137,6.907755278982137,9.621449456177974,2.862150544239741,5.696119663120809
97,8.320194079025693,7.1285293679910495,6.922720000425828,6.907812797986232,10.164314289459849,2.7141117616283874,5.6996932352349985
98,8.556203397505051,6.9155679359953535,6.907755278982137,6.907755278982137,9.347259494757404,2.7893434584693493,5.702077365924192
99,8.008398295559358,6.9087948466482665,6.907755278982137,6.907755278982137,9.324459994409935,2.9584548656253893,5.701642384709768
100,10.29096433182152,6.907755278982137,6.907755278982137,6.907755278982137,7.728010151810467,2.7190114216790313,5.709666650246523
101,7.667913151589939,7.481282099239821,8.070383669284665,6.908494475841775,12.216342925194262,2.739191551398733,5.696481401666001
102,10.058959764279855,6.907755278982137,6.907755278982137,6.907755278982137,7.34969232582231,2.6011242748802106,5.692637912254119
103,11.669898007851918,6.907755278982137,6.907755278982137,6.907755278982137,8.119999867575952,2.5869026697800357,5.697672193612744
104,8.807816053933102,6.913708101887249,6.907755278982137,6.907755278982137,8.29340360646723,2.6339465563124587,5.704966869157376
105,8.61189509930965,6.908786211250269,6.907755278982137,6.907755278982137,8.137161241139314,2.5690643164160356,5.702818245920384
106,7.278418777644076,6.934646341049542,6.907755278982137,6.907755278982137,9.589195213303277,3.2886053810568647,5.677904544403658
107,9.082475302874169,6.907755278982137,6.907755278982137,6.907755278982137,6.585548909264747,2.755112133774446,5.7028862989940565
108,9.216865924988726,6.907755278982137,6.907755278982137,6.907755278982137,6.251160601219944,2.672717903915367,5.710834263958589
109,8.943866357997727,6.907755278982137,6.907755278982137,6.907755278982137,7.602311116918247,2.691655385716276,5.708080629145184
110,8.318108466673882,6.939420297200395,6.907755278982137,6.907755278982137,8.079280890780618,3.0127533461858484,5.688007636910783
111,6.704788811190121,6.907755278982137,6.907755278982137,6.907755278982137,6.325974985661127,2.9655636863969597,5.699831941639641
