system:index,agriculture,country,id,level,name,system:time_start,total_area,urban,year,.geo
2013_01_01_00000000000000000029,335.40362980404393,Bolivia,41,Admin2,Ancoraimes,1356998400000,338.0542868428717,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000002b,382.3622234749387,Bolivia,43,Admin2,Puerto Carabuco,1356998400000,385.3038295705775,0.42782059375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000033,635.6743603575976,Bolivia,51,Admin2,Mocomoco,1356998400000,650.4472990342921,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000003b,39.987351231556374,Bolivia,59,Admin2,Cajuata,1356998400000,717.6896014624341,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000003c,1039.3690509106607,Bolivia,60,Admin2,Inquisivi,1356998400000,3301.665605916403,2.666360600490196,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000003d,380.07634159883605,Bolivia,61,Admin2,Irupana,1356998400000,1359.772384863296,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000003e,32.306281568688725,Bolivia,62,Admin2,Chulumani,1356998400000,302.89043807855893,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000004b,351.46808851709585,Bolivia,75,Admin2,Tiahuanacu,1356998400000,354.7564361918512,1.0696584375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000006f,14.564830906924026,Bolivia,111,Admin2,Nazacara de Pacajes,1356998400000,14.783584382946167,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000070,1198.4309419605388,Bolivia,112,Admin2,Caquiaviri,1356998400000,1555.5858928251955,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000074,407.3602341102329,Bolivia,116,Admin2,Luribay,1356998400000,461.41725624897725,14.326779000428921,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000082,100.20421708020832,Bolivia,130,Admin2,Collana,1356998400000,101.18948659296609,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000086,510.33942193768354,Bolivia,134,Admin2,Callapa,1356998400000,1195.9546500837166,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000089,177.86289949803933,Bolivia,137,Admin2,Catacora,1356998400000,521.7356007724945,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000008a,569.5151684037376,Bolivia,138,Admin2,Yaco,1356998400000,597.192186845418,0.8557955,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000008b,1135.0315866631129,Bolivia,139,Admin2,Calacoto,1356998400000,3928.4781241424366,0.8231553567401961,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000008e,1239.2338404212014,Bolivia,142,Admin2,Sica Sica,1356998400000,1737.9173193746674,2.1395411875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000008f,395.5818268043505,Bolivia,143,Admin2,Patacamaya,1356998400000,556.6960115509135,4.4929655,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000090,343.1867135617648,Bolivia,144,Admin2,Colquencha,1356998400000,346.16607968643035,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000091,654.1885547481004,Bolivia,145,Admin2,Santiago de Machaca,1356998400000,1307.8146050268474,1.28367528125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000095,300.0507681994485,Bolivia,149,Admin2,Malla,1356998400000,348.14981004080573,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000096,447.6223701600491,Bolivia,150,Admin2,Comanche,1356998400000,449.171139727531,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000097,462.58467915459573,Bolivia,151,Admin2,Calamarca,1356998400000,480.4682654055279,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000098,838.3671202441178,Bolivia,152,Admin2,Viacha,1356998400000,850.9458250760566,8.557374,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000099,24.29003199215686,Bolivia,153,Admin2,Villa Libertad Licoma,1356998400000,194.80927562271748,0.427877234375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000009a,651.4482200450982,Bolivia,154,Admin2,Quime,1356998400000,1002.4464248310869,3.3987442522671567,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000009b,17.679186076286772,Bolivia,155,Admin2,Huatajata,1356998400000,18.7637863533744,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000009c,680.4767745615196,Bolivia,156,Admin2,Laja,1356998400000,684.5786957573424,1.275198376102941,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000009d,480.3211290775736,Bolivia,157,Admin2,Mecapaca,1356998400000,528.3084097736391,25.522055494852943,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000009e,628.5522912217522,Bolivia,158,Admin2,Palca,1356998400000,748.8748602640355,4.711687207169118,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000009f,161.32868149393383,Bolivia,159,Admin2,Achocalla,1356998400000,177.78777931193963,14.516335051838238,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a0,229.73854699068613,Bolivia,160,Admin2,El Alto,1356998400000,352.79232608969994,115.90339244491425,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a1,304.4339379030638,Bolivia,161,Admin2,Yanacachi,1356998400000,583.9644638441146,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a3,92.93340479142161,Bolivia,163,Admin2,Desaguadero,1356998400000,104.44128737876171,0.9169715301470589,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a4,985.2770940273899,Bolivia,164,Admin2,Jesús de Machaca,1356998400000,1001.733518153644,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a5,189.4557758031249,Bolivia,165,Admin2,Guaqui,1356998400000,191.85199930783418,1.7106239700980392,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a6,12.566000600551465,Bolivia,166,Admin2,Tito Yupanqui,1356998400000,15.12941784008625,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a7,1163.192396765256,Bolivia,167,Admin2,Pucarani,1356998400000,1259.96844565539,0.85570984375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a8,86.39942876685056,Bolivia,168,Admin2,Combaya,1356998400000,87.43468367526452,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000a9,38.82761332475489,Bolivia,169,Admin2,Coroico,1356998400000,1094.7279621959467,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000aa,39.57947205349265,Bolivia,170,Admin2,Coripata,1356998400000,685.2411024581148,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ab,112.02647815361522,Bolivia,171,Admin2,Quiabaya,1356998400000,118.11271805535821,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ac,152.77557738713227,Bolivia,172,Admin2,Aucapata,1356998400000,233.00443452998041,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ad,519.2982747919731,Bolivia,173,Admin2,Ayo Ayo,1356998400000,565.3780475559748,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000af,3.6363981875,Bolivia,175,Admin2,Tipuani,1356998400000,249.0152803147895,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b0,912.0383735172793,Bolivia,176,Admin2,La Paz,1356998400000,2049.0562579413936,116.3109413694853,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b1,1121.0678583789215,Bolivia,177,Admin2,Sorata,1356998400000,1913.5034380691397,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b2,57.30054246936276,Bolivia,178,Admin2,La Asunta,1356998400000,2843.237666527198,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b3,579.0023647017158,Bolivia,179,Admin2,Chuma,1356998400000,624.5099562115116,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b4,674.291920647672,Bolivia,180,Admin2,Guanay,1356998400000,3623.519784761672,1.069518078125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b5,71.69010393713233,Bolivia,181,Admin2,Teoponte,1356998400000,1378.7323768193107,1.925131578125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b6,32.76009843045343,Bolivia,182,Admin2,Mapiri,1356998400000,1508.5528642651998,1.06949440625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b7,1011.0432047089463,Bolivia,183,Admin2,Charazani,1356998400000,2488.5567148841706,0.85558925,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000b9,152.8558378091299,Bolivia,185,Admin2,Copacabana,1356998400000,163.28680926291264,1.9143850524509805,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000c0,216.83799720925256,Bolivia,192,Admin2,Tacacoma,1356998400000,796.2505884581703,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000c4,46.90612370986519,Bolivia,196,Admin2,San Pedro de Tiquina,1356998400000,53.85124384449404,2.256675024509804,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000cf,453.9787961291052,Bolivia,207,Admin2,Curva,1356998400000,585.7402922279217,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000d0,1493.3192776390317,Bolivia,208,Admin2,Pelechuco,1356998400000,2466.7316770950556,0.64165371875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000d1,129.23241488155634,Bolivia,209,Admin2,Palos Blancos,1356998400000,3755.3610562530553,4.709309177144608,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000d2,688.609114737745,Bolivia,210,Admin2,Apolo,1356998400000,14276.263712805421,2.566608765625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000d4,72.06692212463237,Bolivia,212,Admin2,San Buenaventura,1356998400000,2974.3159722538044,4.113926701348039,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e6,89.56161261378674,Bolivia,230,Admin2,Santiago de Huata,1356998400000,93.39694605494812,1.711344859375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e7,42.48812373615193,Bolivia,231,Admin2,Puerto Pérez,1356998400000,44.164225828194304,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000eb,60.50932008112744,Bolivia,235,Admin2,Alto Beni,1356998400000,1037.410985634035,0.4219409700367647,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ec,10.860034032843137,Bolivia,236,Admin2,Caranavi,1356998400000,1570.981737476925,4.4762243194852935,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ed,175.26260806262263,Bolivia,237,Admin2,Huarina,1356998400000,178.7037552757132,1.069609265625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ef,80.02740315667891,Bolivia,239,Admin2,Chua Cocani,1356998400000,82.05232397962219,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000f0,290.79944942346793,Bolivia,240,Admin2,Humanata,1356998400000,291.8694560498009,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000f2,635.028704971079,Bolivia,242,Admin2,Batallas,1356998400000,803.5472291907216,1.0696238125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000130,1760.5002460221197,Bolivia,304,Admin2,Ixiamas,1356998400000,37270.312518761515,5.560287328125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000131,365.42847388339436,Bolivia,305,Admin2,Ayata,1356998400000,750.1140742319201,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000133,110.01498657334558,Bolivia,307,Admin2,Waldo Ballivián,1356998400000,111.07002508225993,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000143,339.5377895994485,Bolivia,323,Admin2,Puerto Acosta,1356998400000,345.7152547715084,0.427809015625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000144,118.4861632623775,Bolivia,324,Admin2,Escoma,1356998400000,120.53788994837696,0.85563096875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000145,379.1645368840074,Bolivia,325,Admin2,Charaña,1356998400000,2926.2227181915387,1.7436259575980393,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000146,729.7670684502449,Bolivia,326,Admin2,Achacachi,1356998400000,750.3893179041447,4.9201115625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000147,107.78838097585789,Bolivia,327,Admin2,Taraco,1356998400000,112.08420621164335,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000148,1244.5060665837627,Bolivia,328,Admin2,San Andrés de Machaca,1356998400000,1529.330092010229,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000000,42.231225555575975,Bolivia,0,Admin2,Esmeralda,1356998400000,581.735042071448,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000001,84.50051530140931,Bolivia,1,Admin2,Quillacas,1356998400000,945.9297691078806,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000002,59.249582290747554,Bolivia,2,Admin2,Pampa Aullagas,1356998400000,1030.9058001373667,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000008,434.5006678139098,Bolivia,8,Admin2,Huanuni,1356998400000,567.6426109060459,2.1205120344362745,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000009,1.2294306001838236,Bolivia,9,Admin2,Huachacalla,1356998400000,19.23464101850416,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000000a,833.800109882169,Bolivia,10,Admin2,Huari,1356998400000,2411.68343979835,2.1400355625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000000b,430.4843073590074,Bolivia,11,Admin2,Pazña,1356998400000,749.9858802342457,1.069952921875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000000d,176.13277856832104,Bolivia,13,Admin2,Santiago de Andamarca,1356998400000,2336.0060062059665,1.070008859375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000012,120.77974102769612,Bolivia,18,Admin2,Oruro,1356998400000,257.84554051879803,42.15246334375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000013,523.274575251164,Bolivia,19,Admin2,Huayllamarca,1356998400000,916.7321426144531,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000002c,157.7548706852329,Bolivia,44,Admin2,Sabaya,1356998400000,3627.70044777599,4.280079578125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000003f,438.9445270865807,Bolivia,63,Admin2,Poopó,1356998400000,690.2864039288106,0.8743972605392157,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000040,529.5572333937502,Bolivia,64,Admin2,San Pedro de Totora,1356998400000,1380.999948558011,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000042,1120.639637677696,Bolivia,66,Admin2,Turco,1356998400000,4740.197165274123,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000043,18.261710956004904,Bolivia,67,Admin2,Todos Santos,1356998400000,215.9379467994548,0.47836301709558826,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000047,26.7389408884804,Bolivia,71,Admin2,La Rivera,1356998400000,216.7209740817039,0.8039850949142158,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000006b,4.814561651041666,Bolivia,107,Admin2,Carangas,1356998400000,223.31888626351375,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000006c,8.437388180882353,Bolivia,108,Admin2,Yunguyo de Litoral,1356998400000,183.12204509255048,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000006d,57.157312928492644,Bolivia,109,Admin2,Cruz de Machacamarca,1356998400000,533.9988573404582,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000006e,223.9156793734067,Bolivia,110,Admin2,Antequera,1356998400000,281.5877336806697,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000071,21.430659445220595,Bolivia,113,Admin2,Belén de Andamarca,1356998400000,1065.22814602694,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000072,356.7327215354166,Bolivia,114,Admin2,Corque,1356998400000,3281.505311741807,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000075,170.0655497701593,Bolivia,117,Admin2,Machacamarca,1356998400000,328.63943361358605,1.497843875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000007e,290.250742250674,Bolivia,126,Admin2,El Choro,1356998400000,1049.2170073146522,0.641925140625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000007f,453.18512659656864,Bolivia,127,Admin2,Toledo,1356998400000,3061.352580949441,0.427955875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000081,1259.3188160952818,Bolivia,129,Admin2,Pari-Paria-Soracachi,1356998400000,1464.2530860751901,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000085,161.65727744491423,Bolivia,133,Admin2,Eucaliptus,1356998400000,369.9506020748237,2.995454546875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000088,1436.5601328968753,Bolivia,136,Admin2,Caracollo,1356998400000,2385.357658774718,1.069810578125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000134,746.339656398897,Bolivia,308,Admin2,Curahuara de Carangas,1356998400000,2876.6599175835468,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000135,179.97794843210784,Bolivia,309,Admin2,Choque Cota,1356998400000,886.9955817734187,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000136,144.1576365754289,Bolivia,310,Admin2,Escara,1356998400000,1340.6313246499587,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000137,4.280255734375,Bolivia,311,Admin2,Coipasa,1356998400000,182.76672755102774,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000138,7.892961689522059,Bolivia,312,Admin2,Chipaya,1356998400000,362.4357610834453,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000013a,89.98086137696079,Bolivia,314,Admin2,Salinas de Garci Mendoza,1356998400000,5633.372679300372,4.4945639375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000014a,1544.4425214861517,Bolivia,330,Admin2,Challapata,1356998400000,2604.3126662632208,5.991991703125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000084,76.89353993020833,Bolivia,132,Admin2,Cobija,1356998400000,447.0771136273775,9.072831200306373,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000092,89.03102824577206,Bolivia,146,Admin2,El Sena,1356998400000,7584.960596797372,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000093,53.906637282659325,Bolivia,147,Admin2,San Lorenzo,1356998400000,3174.2374663064575,0.85530628125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000d8,29.936958820833336,Bolivia,216,Admin2,Puerto Gonzalo Moreno,1356998400000,1264.756646186028,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000dc,132.69862614901962,Bolivia,220,Admin2,Porvenir,1356998400000,1071.009162606356,1.06903765625,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000dd,153.46114147585783,Bolivia,221,Admin2,Bella Flor,1356998400000,5241.752749336042,1.6181065693014705,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000de,30.361764929656857,Bolivia,222,Admin2,San Pedro,1356998400000,2655.065626436598,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000df,51.10178169215687,Bolivia,223,Admin2,Puerto Rico,1356998400000,5262.250443991198,1.697866603860294,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e0,7.311987507352941,Bolivia,224,Admin2,Santa Rosa,1356998400000,4430.099027132218,0.8627119406249999,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e1,8.557890763848038,Bolivia,225,Admin2,Ingavi,1356998400000,5435.613728726661,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e3,9.584914655208333,Bolivia,227,Admin2,Villa Nueva-Loma Alta,1356998400000,2832.996936598748,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e4,0.07293788400735295,Bolivia,228,Admin2,Santos Mercado,1356998400000,6639.682938973166,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e5,3.4323622009803922,Bolivia,229,Admin2,Nueva Esperanza,1356998400000,3657.128851441637,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000e9,46.178179312622554,Bolivia,233,Admin2,Bolpebra,1356998400000,2474.2620625267696,0.006707524019607843,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_000000000000000000ea,44.6805832716299,Bolivia,234,Admin2,Filadelfia,1356998400000,11812.587393965636,2.5658249375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000003,381.96887481942406,Bolivia,3,Admin2,Llallagua,1356998400000,527.4358484313561,3.8517351875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000004,371.03922178174,Bolivia,4,Admin2,Caripuyo,1356998400000,526.4104476789817,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000006,581.2408651801468,Bolivia,6,Admin2,Villa de Sacaca,1356998400000,920.1502663212915,1.497823328125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000007,350.16822133321085,Bolivia,7,Admin2,Acasio,1356998400000,373.6226469245325,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000027,783.1769569655024,Bolivia,39,Admin2,Tinguipaya,1356998400000,1436.2692677651628,0.02685556274509804,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000028,1856.6261003235318,Bolivia,40,Admin2,San Pedro de Buena Vista,1356998400000,2217.839110326931,35.949168453125,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000002a,393.4738828185662,Bolivia,42,Admin2,"Colcha ""K""",1356998400000,18255.40754320565,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000002e,1128.527232689338,Bolivia,46,Admin2,Tomave,1356998400000,8170.602311615388,0.428074421875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000002f,125.40893340392155,Bolivia,47,Admin2,Porco,1356998400000,1092.8621673341963,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000031,341.3445023855391,Bolivia,49,Admin2,Yocalla,1356998400000,899.6348032835606,3.108721052573529,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000032,238.2473427505515,Bolivia,50,Admin2,Urmiri,1356998400000,1247.4177237118301,0.42802959375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000041,1696.2744210899505,Bolivia,65,Admin2,Betanzos,1356998400000,1872.579598332871,8.710915362806372,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000004c,1376.470979152269,Bolivia,76,Admin2,Colquechaca,1356998400000,1738.8868029104724,0.2802873225490196,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000004d,808.5852073419727,Bolivia,77,Admin2,Pocoata,1356998400000,1197.799751638832,3.209929796875,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000004e,113.96079684197305,Bolivia,78,Admin2,Llica,1356998400000,5714.643308838244,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000005b,174.1678548226103,Bolivia,91,Admin2,San Antonio de Esmoruco,1356998400000,2534.540922085639,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_0000000000000000005d,35.066092577022054,Bolivia,93,Admin2,Mojinete,1356998400000,402.72838439849295,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000063,1045.364976395036,Bolivia,99,Admin2,Toro Toro,1356998400000,1180.9739837190205,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000064,37.46226427959559,Bolivia,100,Admin2,San Agustín,1356998400000,2345.1995178233637,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000066,110.27328655300246,Bolivia,102,Admin2,Tahua,1356998400000,1277.8185390099443,0.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_01_00000000000000000067,530.5504058809438,Bolivia,103,Admin2,San Pablo de Lípez,1356998400000,13308.11885428032,3.2114894375,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
