asdf_id,gdp_grid.none.sum,gdp_grid.none.mean,gdp_grid.none.max,gdp_grid.none.min,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
100,0.921436548233,0.000313598921562,0.0441590063274,0.0,ADM3,100,100,BOL,BOL-ADM3-33444609B63002823,San Agustín,ADM3
101,1019.45581055,0.391073611817,44.4229812622,0.0,ADM3,101,101,BOL,BOL-ADM3-33444609B48940768,Tarija,ADM3
102,1.17702150345,0.000720581306918,0.0610866248608,0.0,ADM3,102,102,BOL,BOL-ADM3-33444609B83584775,Tahua,ADM3
103,7.05911064148,0.000421251637797,0.552980542183,0.0,ADM3,103,103,BOL,BOL-ADM3-33444609B12022744,San Pablo,ADM3
104,14.4757499695,0.0129426951213,0.804164707661,0.0,ADM3,104,104,BOL,BOL-ADM3-33444609B6650687,Las Carreras,ADM3
105,2.19539427757,0.00265167863567,0.0978857949376,0.0,ADM3,105,105,BOL,BOL-ADM3-33444609B72563416,Villa Abecia,ADM3
106,42.8113822937,0.0469711403493,1.11016821861,0.0,ADM3,106,106,BOL,BOL-ADM3-33444609B32136747,Morochata,ADM3
107,0.196728363633,0.00069897043991,0.0287033524364,0.0,ADM3,107,107,BOL,BOL-ADM3-33444609B11014199,Carangas,ADM3
108,0.30649292469,0.00138273952357,0.0471029393375,0.0,ADM3,108,108,BOL,BOL-ADM3-33444609B29831186,Yunguyo del Litoral,ADM3
109,1.18152451515,0.00195066062868,0.627568900585,0.0,ADM3,109,109,BOL,BOL-ADM3-33444609B64125054,Cruz de Machacamarca,ADM3
110,25.3780536652,0.0730412465279,1.05255651474,0.000735983427148,ADM3,110,110,BOL,BOL-ADM3-33444609B44425060,Antequera,ADM3
111,0.156337589025,0.00684795212539,0.0750703066587,0.000735983427148,ADM3,111,111,BOL,BOL-ADM3-33444609B30420791,Nazacara de Pacajes,ADM3
112,6.85889434814,0.00361601554044,0.17663602531,0.0,ADM3,112,112,BOL,BOL-ADM3-33444609B25496031,Caquiaviri,ADM3
113,1.20417928696,0.000911944992685,0.0419510528445,0.0,ADM3,113,113,BOL,BOL-ADM3-33444609B78062899,Belén de Andamarca,ADM3
114,4.88600969315,0.00121354204088,0.0544627718627,0.0,ADM3,114,114,BOL,BOL-ADM3-33444609B19215102,Corque,ADM3
115,13.3050060272,0.00674475045585,0.915029525757,0.0,ADM3,115,115,BOL,BOL-ADM3-33444609B29766009,Vitiche,ADM3
116,1.73502206802,0.00314490467797,0.041215069592,0.000735983427148,ADM3,116,116,BOL,BOL-ADM3-33444609B50583695,Luribay,ADM3
117,20.9874858856,0.0515322985913,4.18680286407,0.0,ADM3,117,117,BOL,BOL-ADM3-33444609B61739549,Machacamarca,ADM3
118,2.72427940369,0.00574640913582,0.259066164494,0.0,ADM3,118,118,BOL,BOL-ADM3-33444609B79352083,Arampampa,ADM3
119,3.4087293148,0.0142436286124,0.278201729059,0.000735983427148,ADM3,119,119,BOL,BOL-ADM3-33444609B67664908,Sacabamba,ADM3
120,18.058008194,0.0218599994518,0.880897581577,0.0,ADM3,120,120,BOL,BOL-ADM3-33444609B24659770,Anzaldo,ADM3
121,36.5956115723,0.482626992349,3.29572248459,0.00367991696112,ADM3,121,121,BOL,BOL-ADM3-33444609B17865743,Toco,ADM3
122,1.92658638954,0.0225606744578,0.707837939262,0.000735983427148,ADM3,122,122,BOL,BOL-ADM3-33444609B84509711,Villa Gualberto Villarroel,ADM3
123,5.67705726624,0.231908041486,1.05525648594,0.00367991696112,ADM3,123,123,BOL,BOL-ADM3-33444609B63808862,Tacachi,ADM3
124,185.461212158,2.67144123557,7.41722011566,0.612841069698,ADM3,124,124,BOL,BOL-ADM3-33444609B45712919,Cliza,ADM3
125,7.8263001442,0.0108759853802,0.277465730906,0.0,ADM3,125,125,BOL,BOL-ADM3-33444609B71410216,Tacopaya,ADM3
126,17.6668510437,0.0147778433179,2.96691513062,0.0,ADM3,126,126,BOL,BOL-ADM3-33444609B34376575,El Choro,ADM3
127,61.507724762,0.0167960230507,3.85803461075,0.0,ADM3,127,127,BOL,BOL-ADM3-33444609B90107878,Toledo,ADM3
128,102.821456909,0.279453746252,2.94527554512,0.000735983427148,ADM3,128,128,BOL,BOL-ADM3-33444609B16998103,Santivañez,ADM3
129,26.6521644592,0.01539154149,2.08217096329,0.0,ADM3,129,129,BOL,BOL-ADM3-33444609B37510264,Paria,ADM3
130,12.7254076004,0.0966573803752,0.998154878616,0.000735983427148,ADM3,130,130,BOL,BOL-ADM3-33444609B66068349,Collana,ADM3
131,73.6524276733,0.84023647283,1.83107042313,0.000735983427148,ADM3,131,131,BOL,BOL-ADM3-33444609B94491619,Tolata,ADM3
132,278.98147583,0.543847899633,21.3469200134,0.0,ADM3,132,132,BOL,BOL-ADM3-33444609B30727604,Cobija,ADM3
133,16.0627536774,0.0353321397623,1.51195311546,0.0,ADM3,133,133,BOL,BOL-ADM3-33444609B21077453,Eucaliptus,ADM3
134,4.00915908813,0.00274727330448,0.119965292513,0.0,ADM3,134,134,BOL,BOL-ADM3-33444609B28630051,Santiago de Callapa,ADM3
135,4390.78222656,12.3551928052,77.015007019,0.515154242516,ADM3,135,135,BOL,BOL-ADM3-33444609B41741681,Cochabamba,ADM3
136,134.648330688,0.0469184614145,3.85803461075,0.0,ADM3,136,136,BOL,BOL-ADM3-33444609B22900187,Caracollo,ADM3
137,0.626691937447,0.000981121880694,0.00832537189126,0.0,ADM3,137,137,BOL,BOL-ADM3-33444609B21007182,Catacora,ADM3
138,10.3451595306,0.0141371227711,0.387127280235,0.000735983427148,ADM3,138,138,BOL,BOL-ADM3-33444609B25632649,Yaco,ADM3
139,12.5166549683,0.00261277241011,0.138364881277,0.0,ADM3,139,139,BOL,BOL-ADM3-33444609B93045845,Calacoto,ADM3
140,58.7940483093,0.232173710491,2.59144663811,0.0,ADM3,140,140,BOL,BOL-ADM3-33444609B26131324,Arani,ADM3
141,157.166519165,1.48342425787,9.33930683136,0.0014719668543,ADM3,141,141,BOL,BOL-ADM3-33444609B3757470,Punata,ADM3
142,71.3283309937,0.0334829752283,1.22389543056,0.0,ADM3,142,142,BOL,BOL-ADM3-33444609B21151286,Sicasica,ADM3
143,67.2454223633,0.0979676921382,2.60746693611,0.0,ADM3,143,143,BOL,BOL-ADM3-33444609B32005482,Patacamaya,ADM3
144,9.67097568512,0.0233175229199,1.06959867477,0.000735983427148,ADM3,144,144,BOL,BOL-ADM3-33444609B19082627,Colquencha,ADM3
145,3.30290722847,0.00207018576327,0.206811338663,0.0,ADM3,145,145,BOL,BOL-ADM3-33444609B96911206,Santiago de Machaca,ADM3
146,2.75955510139,0.000306809973339,0.0919979289174,0.0,ADM3,146,146,BOL,BOL-ADM3-33444609B58600296,Sena,ADM3
147,2.86316680908,0.000767812119036,0.527700126171,0.0,ADM3,147,147,BOL,BOL-ADM3-33444609B26946399,San Lorenzo,ADM3
148,45.6058654785,0.00396787060765,2.16276884079,0.0,ADM3,148,148,BOL,BOL-ADM3-33444609B90312020,Santa Rosa,ADM3
149,4.52668046951,0.0104746450198,0.292185425758,0.0,ADM3,149,149,BOL,BOL-ADM3-33444609B20955158,Malla,ADM3
150,1.82525348663,0.0033175551183,0.106717593968,0.000735983427148,ADM3,150,150,BOL,BOL-ADM3-33444609B91729130,Comanche,ADM3
151,24.8496665955,0.0424111994458,0.986439347267,0.0014719668543,ADM3,151,151,BOL,BOL-ADM3-33444609B41933053,Calamarca,ADM3
152,502.96395874,0.488726625805,12.6756639481,0.000735983427148,ADM3,152,152,BOL,BOL-ADM3-33444609B85812802,Viacha,ADM3
153,1.26068806648,0.00523263039181,0.174428075552,0.0,ADM3,153,153,BOL,BOL-ADM3-33444609B79205479,Villa Libertad Licoma,ADM3
154,35.0341262817,0.028522492652,3.11684083939,0.0,ADM3,154,154,BOL,BOL-ADM3-33444609B66902866,Quime,ADM3
155,11.96671772,0.488837802054,1.14774024487,0.0,ADM3,155,155,BOL,BOL-ADM3-33444609B98511044,Huatajata,ADM3
156,145.909667969,0.177823406181,17.2796516418,0.0014719668543,ADM3,156,156,BOL,BOL-ADM3-33444609B79531063,Laja,ADM3
157,113.166358948,0.177689538785,1.89762723446,0.000735983427148,ADM3,157,157,BOL,BOL-ADM3-33444609B83826918,Mecapaca,ADM3
158,46.9431915283,0.052363646103,1.67953848839,0.000735983427148,ADM3,158,158,BOL,BOL-ADM3-33444609B56483619,Palca,ADM3
159,204.30645752,0.96732976254,14.6269178391,0.000735983427148,ADM3,159,159,BOL,BOL-ADM3-33444609B1863080,Achocalla,ADM3
160,4712.77294922,11.0347355211,77.0809936523,0.0,ADM3,160,160,BOL,BOL-ADM3-33444609B30011805,El Alto,ADM3
161,19.7880382538,0.0278506663098,0.655652940273,0.0,ADM3,161,161,BOL,BOL-ADM3-33444609B40374901,Yanacachi,ADM3
162,38.8017196655,0.0201420381657,0.667316555977,0.0,ADM3,162,162,BOL,BOL-ADM3-33444609B99579203,Tapacarí,ADM3
163,13.2724590302,0.108745306186,3.17980718613,0.0,ADM3,163,163,BOL,BOL-ADM3-33444609B26061868,Desaguadero,ADM3
164,10.0185441971,0.0082355620223,0.326776623726,0.0,ADM3,164,164,BOL,BOL-ADM3-33444609B81723104,Jesús de Machaka,ADM3
165,17.7002868652,0.0767128784914,2.16562128067,0.0,ADM3,165,165,BOL,BOL-ADM3-33444609B3928389,Puerto Mayor de Guaqui,ADM3
166,7.67652273178,0.482247865149,1.87237763405,0.0,ADM3,166,166,BOL,BOL-ADM3-33444609B83959891,Tito Yupanqui,ADM3
167,146.741500854,0.0965991755039,2.91219186783,0.0,ADM3,167,167,BOL,BOL-ADM3-33444609B86182822,Pucarani,ADM3
168,3.1815905571,0.0294062314881,0.524571299553,0.000735983427148,ADM3,168,168,BOL,BOL-ADM3-33444609B86015105,Combaya,ADM3
169,77.7505874634,0.0582141677038,0.934196174145,0.0,ADM3,169,169,BOL,BOL-ADM3-33444609B70122176,Coroico,ADM3
170,75.9128494263,0.0896875621287,1.12859582901,0.0,ADM3,170,170,BOL,BOL-ADM3-33444609B52332460,Coripata,ADM3
171,1.83014786243,0.0125638982413,0.279673695564,0.000735983427148,ADM3,171,171,BOL,BOL-ADM3-33444609B75079070,Quiabaya,ADM3
172,1.94686746597,0.0068574940681,0.285561561584,0.000735983427148,ADM3,172,172,BOL,BOL-ADM3-33444609B51912538,Aucapata,ADM3
173,16.3954811096,0.023820581712,0.880063831806,0.000735983427148,ADM3,173,173,BOL,BOL-ADM3-33444609B77019342,Ayo Ayo,ADM3
174,10.1449642181,0.0047081169609,0.321624755859,0.0,ADM3,174,174,BOL,BOL-ADM3-33444609B52543177,Azurduy,ADM3
175,36.7791519165,0.119988638686,0.86586856842,0.0,ADM3,175,175,BOL,BOL-ADM3-33444609B93497004,Tipuani,ADM3
176,4355.38232422,1.75351025233,87.1596908569,0.0,ADM3,176,176,BOL,BOL-ADM3-33444609B95766629,Nuestra Señora de La Paz,ADM3
177,47.5595321655,0.0205236504153,0.854076623917,0.0,ADM3,177,177,BOL,BOL-ADM3-33444609B93873258,Sorata,ADM3
