system:index,country,id,level,name,system:time_start,total_area,year,.geo
0_00000000000000000014,Bolivia,20,Admin2,San Pedro Cuarahuara,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000019,Bolivia,25,Admin2,Coro Coro,1325376000000,8.551142578125E-4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001b,Bolivia,27,Admin2,Sapahaqui,1325376000000,0.6549026594848633,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001c,Bolivia,28,Admin2,Cairoma,1325376000000,0.046220776916503906,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001d,Bolivia,29,Admin2,Colquiri,1325376000000,0.00939593798828125,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001e,Bolivia,30,Admin2,Ichoca,1325376000000,8.552572021484375E-4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000029,Bolivia,41,Admin2,Ancoraimes,1325376000000,0.010327755065917968,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002b,Bolivia,43,Admin2,Puerto Carabuco,1325376000000,0.0129198623046875,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000033,Bolivia,51,Admin2,Mocomoco,1325376000000,0.9483383035139497,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000003b,Bolivia,59,Admin2,Cajuata,1325376000000,0.02314732977294922,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000003c,Bolivia,60,Admin2,Inquisivi,1325376000000,0.8003940930759805,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000003d,Bolivia,61,Admin2,Irupana,1325376000000,0.04376146820068359,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000003e,Bolivia,62,Admin2,Chulumani,1325376000000,0.003434460693359375,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004b,Bolivia,75,Admin2,Tiahuanacu,1325376000000,0.030882272521972655,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006f,Bolivia,111,Admin2,Nazacara de Pacajes,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000070,Bolivia,112,Admin2,Caquiaviri,1325376000000,0.2644320090688668,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000074,Bolivia,116,Admin2,Luribay,1325376000000,0.3773961664428711,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000082,Bolivia,130,Admin2,Collana,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000086,Bolivia,134,Admin2,Callapa,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000089,Bolivia,137,Admin2,Catacora,1325376000000,0.00940388720703125,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008a,Bolivia,138,Admin2,Yaco,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008b,Bolivia,139,Admin2,Calacoto,1325376000000,0.06637113649998085,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e,Bolivia,142,Admin2,Sica Sica,1325376000000,0.12642316076660157,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008f,Bolivia,143,Admin2,Patacamaya,1325376000000,0.5402414114379883,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000090,Bolivia,144,Admin2,Colquencha,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000091,Bolivia,145,Admin2,Santiago de Machaca,1325376000000,0.24809320526123047,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000095,Bolivia,149,Admin2,Malla,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000096,Bolivia,150,Admin2,Comanche,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000097,Bolivia,151,Admin2,Calamarca,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000098,Bolivia,152,Admin2,Viacha,1325376000000,1.6646110829115928,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000099,Bolivia,153,Admin2,Villa Libertad Licoma,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009a,Bolivia,154,Admin2,Quime,1325376000000,0.014551614196777344,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009b,Bolivia,155,Admin2,Huatajata,1325376000000,0.005156015808105469,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009c,Bolivia,156,Admin2,Laja,1325376000000,0.042102475596708405,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009d,Bolivia,157,Admin2,Mecapaca,1325376000000,2.2027609382984834,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009e,Bolivia,158,Admin2,Palca,1325376000000,0.21266046922272328,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009f,Bolivia,159,Admin2,Achocalla,1325376000000,0.49430511984839337,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a0,Bolivia,160,Admin2,El Alto,1325376000000,66.41019106586171,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a1,Bolivia,161,Admin2,Yanacachi,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a3,Bolivia,163,Admin2,Desaguadero,1325376000000,0.1651203389095531,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a4,Bolivia,164,Admin2,Jesús de Machaca,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a5,Bolivia,165,Admin2,Guaqui,1325376000000,0.0626099365234375,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a6,Bolivia,166,Admin2,Tito Yupanqui,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a7,Bolivia,167,Admin2,Pucarani,1325376000000,0.04979658142089844,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a8,Bolivia,168,Admin2,Combaya,1325376000000,0.0043051693725585935,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a9,Bolivia,169,Admin2,Coroico,1325376000000,0.0017187445068359375,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000aa,Bolivia,170,Admin2,Coripata,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ab,Bolivia,171,Admin2,Quiabaya,1325376000000,0.04234569780680338,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ac,Bolivia,172,Admin2,Aucapata,1325376000000,0.5593488171853458,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ad,Bolivia,173,Admin2,Ayo Ayo,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000af,Bolivia,175,Admin2,Tipuani,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b0,Bolivia,176,Admin2,La Paz,1325376000000,26.603764155072852,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b1,Bolivia,177,Admin2,Sorata,1325376000000,0.017234276428222655,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b2,Bolivia,178,Admin2,La Asunta,1325376000000,0.03954668957519531,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b3,Bolivia,179,Admin2,Chuma,1325376000000,1.3178892462723075,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b4,Bolivia,180,Admin2,Guanay,1325376000000,0.1215834370727539,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b5,Bolivia,181,Admin2,Teoponte,1325376000000,0.016394474365234377,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b6,Bolivia,182,Admin2,Mapiri,1325376000000,0.03797416632080078,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b7,Bolivia,183,Admin2,Charazani,1325376000000,0.7168008036719229,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b9,Bolivia,185,Admin2,Copacabana,1325376000000,0.11001870031738281,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c0,Bolivia,192,Admin2,Tacacoma,1325376000000,0.05847925236529183,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c4,Bolivia,196,Admin2,San Pedro de Tiquina,1325376000000,0.0024093358015471814,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000cf,Bolivia,207,Admin2,Curva,1325376000000,0.003455096923828125,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d0,Bolivia,208,Admin2,Pelechuco,1325376000000,0.08475842437744141,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d1,Bolivia,209,Admin2,Palos Blancos,1325376000000,0.07120570199261833,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d2,Bolivia,210,Admin2,Apolo,1325376000000,6.269237122253418,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d4,Bolivia,212,Admin2,San Buenaventura,1325376000000,0.20888508697509767,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e6,Bolivia,230,Admin2,Santiago de Huata,1325376000000,0.024939443359375,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e7,Bolivia,231,Admin2,Puerto Pérez,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000eb,Bolivia,235,Admin2,Alto Beni,1325376000000,0.005171804260253906,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ec,Bolivia,236,Admin2,Caranavi,1325376000000,0.022381909790039064,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ed,Bolivia,237,Admin2,Huarina,1325376000000,0.03351706909179687,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ef,Bolivia,239,Admin2,Chua Cocani,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f0,Bolivia,240,Admin2,Humanata,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f2,Bolivia,242,Admin2,Batallas,1325376000000,0.12197648699951172,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000130,Bolivia,304,Admin2,Ixiamas,1325376000000,0.8850486822928634,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000131,Bolivia,305,Admin2,Ayata,1325376000000,0.15444140248305377,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000133,Bolivia,307,Admin2,Waldo Ballivián,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000143,Bolivia,323,Admin2,Puerto Acosta,1325376000000,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
