year,total_sol,urban_sol,agriculture_sol,city,cityCode
2001,0.0,0.0,0.0,Papel Pampa,
2001,0.0,0.0,0.0,Umala,
2001,0.0,0.0,0.0,San Pedro de Curahuara,
2001,6.599631428718567,0.0,4.560270667076111,Corocoro,
2001,0.0,0.0,0.0,Sapahaqui,
2001,1.167930006980896,0.0,1.167930006980896,Cairoma,
2001,17.90162479877472,0.0,17.90162479877472,Colquiri,
2001,0.0,0.0,0.0,Ichoca,
2001,2.372802495956421,0.0,2.372802495956421,Villa Ancoraimes,
2001,0.0,0.0,0.0,Puerto Mayor de Carabuco,
2001,0.0,0.0,0.0,Mocomoco,
2001,0.0,0.0,0.0,Cajuata,
2001,0.0,0.0,0.0,Inquisivi,
2001,0.0,0.0,0.0,Irupana,
2001,0.0,0.0,0.0,Chulumani,
2001,0.0,0.0,0.0,Tiahuanacu,
