shapeName,id,year,total_sol
Huarina,,1992,3.5819552468391604
Chua Cocani,,1992,1.5528267750772193
Humanata,,1992,4.977912110265564
Batallas,,1992,14.633443333811185
Ixiamas,,1992,638.1012760403803
Ayata,,1992,12.60929857337957
Waldo Ballivian,,1992,1.8521719097506768
Puerto Acosta,,1992,6.139443952586575
Escoma,,1992,2.1929359551446117
Charaña,,1992,50.89072856949825
Achacachi,,1992,15.150683681769113
Taraco,,1992,1.9859038988895272
La (Marka) San Andrés de Mach,,1992,26.669257394940242
Esmeralda,,1992,9.84183324201434
Santuario de Quillacas,,1992,15.909156120583123
Pampa Aullagas,,1992,17.37842106573722
Huanuni,,1992,19.036106221176976
Huachacalla,,1992,0.4518540581432628
Santiago de Huari,,1992,41.485326921134536
Pazña,,1992,13.09846435787485
Andamarca,,1992,39.641121367613465
Oruro,,1992,269.4805409907382
Huayllamarca,,1992,15.397621514166108
Sabaya,,1992,64.44963675860093
Poopó,,1992,14.283168708365041
Totora,,1992,23.374651545870528
Turco,,1992,81.24827202663701
Todos Santos,,1992,3.69138701330213
La Rivera,,1992,3.7588460347816057
Carangas,,1992,3.787340061395776
Yunguyo del Litoral,,1992,3.1008189561320294
Cruz de Machacamarca,,1992,9.097395256388129
Antequera,,1992,6.672619221074619
Belén de Andamarca,,1992,18.054757771597192
Corque,,1992,55.53100499392432
Machacamarca,,1992,6.400714722480259
El Choro,,1992,18.954478141135887
Toledo,,1992,61.74582012882276
Paria,,1992,25.830589058096773
Eucaliptus,,1992,6.731385156033817
Caracollo,,1992,54.685420583988375
Curahuara de Carangas,,1992,49.404636705133555
Choquecota,,1992,15.025031213900618
Escara,,1992,22.765322051482162
Coipasa,,1992,3.088518317891102
Chipaya,,1992,6.094701718524393
Salinas de Garcí Mendoza,,1992,95.39668900036051
Challapata,,1992,52.447887156242686
Cobija,,1992,63.20492932287356
Sena,,1992,128.00923715274706
San Lorenzo,,1992,53.78645611840721
Puerto Gonzalo Moreno,,1992,25.858728288022757
Porvenir,,1992,19.41118231380687
Bella Flor,,1992,99.73953607010051
San Pedro,,1992,59.410304472310564
Puerto Rico,,1992,89.01898026269146
Santa Rosa,,1992,78.15149844707372
Ingavi,,1992,93.2678443312937
Villa Nueva,,1992,48.11818132114907
Santos Mercado,,1992,113.38955521767623
Nueva Esperanza,,1992,63.71513061552652
Bolpebra,,1992,46.883240833001985
Filadelfia,,1992,201.35307199765802
Llallagua,,1992,29.11508122666137
Caripuyo,,1992,8.89640354151819
Sacaca,,1992,15.77362130750336
Acasio,,1992,6.336151343350315
Tinguipaya,,1992,24.330067248379475
San Pedro,,1992,37.569455810972286
"Colcha ""K""",,1992,333.2874068213699
Tomave,,1992,138.63441650664402
Porco,,1992,21.37921003856349
Yocalla,,1992,23.357547278987127
Urmiri,,1992,21.079722791910175
Betanzos,,1992,34.75618646846461
Colquechaca,,1992,29.462565095620402
Pocoata,,1992,20.148606334801975
Llica,,1992,101.10810099812406
San Antonio de Esmoruco,,1992,46.23291423361678
Mojinete,,1992,7.071456953883171
Toro Toro,,1992,20.01532078928807
San Agustín,,1992,39.75017380019028
Tahua,,1992,21.59132944961974
San Pablo,,1992,232.774265107286
Vitiche,,1992,27.29437668940017
Arampampa,,1992,6.560869454870039
"Caiza ""D""",,1992,22.478092503774107
Chaquí,,1992,7.912582220947918
Puna,,1992,25.72058561441362
Ckochas,,1992,35.52986449920664
Potosí,,1992,147.35386857166162
Ocurí,,1992,14.68603620517487
Chuquihuta Ayllu Jucumani,,1992,4.4810034727348995
Uyuni,,1992,142.84737346922503
Chayanta,,1992,11.148383334417847
Tupiza,,1992,123.5101629813439
Atocha,,1992,40.866194080053724
San Pedro de Quemes,,1992,78.7910909968483
Tacobamba,,1992,15.113682427279208
Uncía,,1992,18.237997353975384
Ravelo,,1992,22.929550003450295
Cotagaita,,1992,110.3821073791487
Villazón,,1992,79.35028958073724
Puerto Quijarro,,1992,68.31171549339139
La Guardia,,1992,97.15223960663907
Moromoro,,1992,11.52847795931294
El Torno,,1992,29.477611258297287
Samaipata,,1992,35.52357863855419
San Juan,,1992,35.44520576624199
Saipina,,1992,8.274286267950256
Porongo,,1992,153.70106745096038
Santa Cruz de la Sierra,,1992,1073.5364373766542
San Pedro,,1992,54.83058677742659
Concepción,,1992,499.3672701786911
Santa Rosa,,1992,100.51294382316625
Buena Vista,,1992,87.76719790711343
San Carlos,,1992,23.160791851043264
Portachuelo,,1992,47.51519471125168
Lagunillas,,1992,24.304691191404768
Pucará,,1992,11.490251031225798
Boyuibe,,1992,28.504499034999917
Cuevo,,1992,15.404359593848687
Camiri,,1992,39.89807371836811
Vallegrande,,1992,56.6350906403498
Gutiérrez,,1992,51.23041182363442
Postrervalle,,1992,18.8864396345966
Trigal,,1992,6.736040724390276
Quirusillas,,1992,4.890760217577803
Cabezas,,1992,114.26045769825578
Cotoca,,1992,48.0205580572068
Yapacaní,,1992,808.893952215012
Cuatro Cañadas,,1992,87.27170562322488
San Ramón,,1992,10.080787319215203
San Javier,,1992,40.7268454914949
San Miguel,,1992,164.4459265196002
Montero,,1992,106.29386510358137
Ascención de Guarayos,,1992,162.1374851758902
Okinawa Uno,,1992,27.06416143486093
Warnes,,1992,143.99222383165326
General Saavedra,,1992,21.540666162690115
Pailón,,1992,263.1081501956828
Fernández Alonso,,1992,20.682281571049597
Mineros,,1992,21.22943244946792
Pampa Grande,,1992,17.3562510527853
Mairana,,1992,14.118897853514138
Colpa Bélgica,,1992,132.0889816698453
Puerto Suarez,,1992,252.86358160261136
El Carmen Rivero Tórrez,,1992,183.46351968565344
Roboré,,1992,127.86688283158867
San Matías,,1992,472.3962902214232
Charagua,,1992,1220.0015416755184
San José,,1992,344.705141318721
San Rafael,,1992,166.59206313628187
San Ignacio,,1992,874.0961062794531
Urubicha,,1992,277.49753425878055
San Antonio de Lomerio,,1992,40.547078619429904
San Julián,,1992,96.41624918577362
El Puente,,1992,135.9250840249853
Comarapa,,1992,56.97776633128527
Villa Montes,,1992,239.84926859831762
Entre Ríos,,1992,120.64119191941091
Uriondo,,1992,14.528966366543482
Yacuiba,,1992,151.0593294638628
Yunchará,,1992,31.418843932011548
Caraparí,,1992,73.60226006214964
San Lorenzo,,1992,51.81174110520777
El Puente,,1992,35.369373584385315
Tarija,,1992,186.51183543867046
Bermejo,,1992,45.66366556012347
Padcaya,,1992,79.04064924762964
Loreto,,1993,120.89018942257934
San Ignacio,,1993,442.1293609251323
San Javier,,1993,155.61913503913172
Huacaraje,,1993,98.71049326517823
San Joaquín,,1993,157.1984992753714
San Ramón,,1993,142.16606541817242
Magdalena,,1993,268.4406816321224
Santa Rosa,,1993,167.72962014980462
Puerto Menor de Rurrenabaque,,1993,44.73958148071725
Santa Ana,,1993,377.0476189521744
San Borja,,1993,157.79498829707939
Reyes,,1993,214.33070833277063
Puerto Siles,,1993,37.46300943240378
Exaltación,,1993,439.17271022986176
Riberalta,,1993,267.23434856420045
Guayaramerín,,1993,167.73059456329423
San Andrés,,1993,176.3095485337152
Baures,,1993,315.27388795373923
Trinidad,,1993,123.44475384373584
San Lucas,,1993,67.83939211245846
Culpina,,1993,68.16863259585465
Incahuasi,,1993,18.165301146212165
Las Carreras,,1993,16.226375497804554
Villa Abecia,,1993,11.479891157632364
Azurduy,,1993,30.24058878833757
Tarvita,,1993,23.705948277299893
El Villar,,1993,15.425663844802799
Huacaya,,1993,23.358531266819764
Huacareta,,1993,51.767372248602996
Monteagudo,,1993,98.06286024023761
Alcalá,,1993,5.287337984845919
Sopachui,,1993,10.201315676070308
Villa Ricardo Mugia - Icla,,1993,13.901363226376908
Yotala,,1993,9.693109057277585
Yamparáez,,1993,11.314701676127665
Tomina,,1993,14.349388839879676
Tarabuco,,1993,19.37840848981458
Zudañez,,1993,12.041771012172102
Villa Vaca Guzmán,,1993,67.54045627812178
Padilla,,1993,29.562272638367368
Mojocoya,,1993,21.622831605550125
Villa Serrano,,1993,30.66227341018178
Macharetí,,1993,197.82311185299085
Sucre,,1993,251.4974461641237
Presto,,1993,23.603259343456703
Poroma,,1993,25.262533398520418
Villa Charcas,,1993,12.08713675633658
Camargo,,1993,37.62199880474192
Aiquile,,1993,55.62045465909381
Villa Rivero,,1993,2.4021295960262123
Arbieto,,1993,10.46239899350878
Sicaya,,1993,2.0347390088891864
Capinota,,1993,20.64551750577111
Arque,,1993,8.979052261825576
San Benito,,1993,19.302021915516722
Omereque,,1993,13.51616560555995
Quillacollo,,1993,187.00656172432295
Sacaba,,1993,207.88104519346618
Tiquipaya,,1993,96.76544893367911
Colcapirhua,,1993,83.99854401350021
Sipesipe,,1993,46.20583447256654
Vinto,,1993,80.12958960413349
Tarata,,1993,9.07924283694695
Totora,,1993,37.89804417714477
Morochata,,1993,12.906634418797838
Sacabamba,,1993,3.41163874573129
Anzaldo,,1993,11.776631387739503
Toco,,1993,2.7479779224331486
Villa Gualberto Villarroel,,1993,1.2748924305260765
Tacachi,,1993,0.4059956849205728
Cliza,,1993,33.92030239771394
Tacopaya,,1993,10.24535386444014
Santivañez,,1993,9.575698058701615
Tolata,,1993,8.586442694988323
Cochabamba,,1993,569.9936455344892
Arani,,1993,6.454370803568585
Punata,,1993,32.42579906825342
Tapacarí,,1993,27.79037824102916
Bolivar,,1993,11.98188453733045
Cocapata,,1993,124.25429110586205
Villa Tunari,,1993,197.92001176955014
Chimoré,,1993,52.63647802423905
Tiraque,,1993,37.563591993819244
Shinahota,,1993,16.107033299888464
Vacas,,1993,6.261484280491576
Pocona,,1993,16.28015281779364
Puerto Villarroel,,1993,42.592320714657205
Ayopaya,,1993,26.153787400683054
Pojo,,1993,41.917434061384384
Entre Ríos,,1993,675.2998302335327
Colomi,,1993,11.406174949366676
Alalay,,1993,7.289849551372669
Vila Vila,,1993,10.378504906638582
Mizque,,1993,33.98043470553617
Pasorapa,,1993,41.771979378711656
Chacarilla,,1993,6.253814756738788
Papel Pampa,,1993,14.99920739901855
Umala,,1993,15.187311238620202
San Pedro de Curahuara,,1993,13.836623802386665
Corocoro,,1993,20.033469126439268
Sapahaqui,,1993,14.199354986802616
Cairoma,,1993,11.859963259188564
Colquiri,,1993,19.232354939644978
Ichoca,,1993,14.663819551774688
Villa Ancoraimes,,1993,5.917140877685126
Puerto Mayor de Carabuco,,1993,6.979277345457787
Mocomoco,,1993,11.437676237874172
Cajuata,,1993,12.456108879341803
Inquisivi,,1993,57.400951867287645
Irupana,,1993,24.27056198127056
Chulumani,,1993,6.885995551279067
Tiahuanacu,,1993,6.583354418527553
Nazacara de Pacajes,,1993,0.27867873898323847
Caquiaviri,,1993,27.069920524494616
Luribay,,1993,8.013271812305732
Collana,,1993,2.255601337464417
Santiago de Callapa,,1993,20.783599219558866
Catacora,,1993,9.765259017926804
Yaco,,1993,10.385577280687933
Calacoto,,1993,68.36674025247201
Sicasica,,1993,34.271011618411585
Patacamaya,,1993,21.501238590442384
Colquencha,,1993,6.361510082589936
Santiago de Machaca,,1993,23.08506898459267
Malla,,1993,6.05708035169279
Comanche,,1993,7.854075392598614
Calamarca,,1993,8.530787820310572
Viacha,,1993,131.20056755246193
Villa Libertad Licoma,,1993,3.4115959386615207
Quime,,1993,17.933060285963997
Huatajata,,1993,0.439879690074161
Laja,,1993,25.823719843323627
Mecapaca,,1993,14.10063669337507
Palca,,1993,14.099420899985462
Achocalla,,1993,40.81189015035096
El Alto,,1993,594.2807841205276
Yanacachi,,1993,10.55296355324852
Desaguadero,,1993,2.7826618016204403
Jesús de Machaka,,1993,17.48122225004961
Puerto Mayor de Guaqui,,1993,4.2224608846958365
Tito Yupanqui,,1993,0.3365271752955866
Pucarani,,1993,35.00134554567071
Combaya,,1993,1.5317130104583851
Coroico,,1993,19.817473744622923
Coripata,,1993,12.942155235746469
Quiabaya,,1993,2.0526205606320325
Aucapata,,1993,4.0478460857096845
Ayo Ayo,,1993,10.13597079652051
Tipuani,,1993,4.495816213564546
Nuestra Señora de La Paz,,1993,557.3121880893503
Sorata,,1993,33.54388771738638
La Asunta,,1993,49.376500377387686
Chuma,,1993,10.808965549048251
Guanay,,1993,63.567726226408475
Teoponte,,1993,23.907005219490213
Mapiri,,1993,26.492568437397196
Charazani,,1993,43.32260722320745
Copacabana,,1993,6.432890335638441
Tacacoma,,1993,13.904992362655992
San Pedro de Tiquina,,1993,1.1561688241567099
Curva,,1993,10.224408756678594
Pelechuco,,1993,43.477620656802955
Palos Blancos,,1993,65.47080331944002
Apolo,,1993,248.81693945266306
San Buenaventura,,1993,52.24128858008805
Santiago de Huata,,1993,2.0476757233049354
Puerto Pérez,,1993,0.7658565052291924
Alto Beni,,1993,18.04146229576539
Caranavi,,1993,31.321887286073157
Huarina,,1993,3.683302094458658
Chua Cocani,,1993,1.602987959491564
Humanata,,1993,5.119269425684915
Batallas,,1993,15.050026290845492
Ixiamas,,1993,656.1838933254592
Ayata,,1993,12.966062454035605
Waldo Ballivian,,1993,1.9045767307719759
Puerto Acosta,,1993,6.313916830959564
Escoma,,1993,2.254982276545727
Charaña,,1993,52.36316461379036
Achacachi,,1993,15.77392481834646
Taraco,,1993,2.042092506017755
La (Marka) San Andrés de Mach,,1993,27.431663601363407
Esmeralda,,1993,10.120295250240494
Santuario de Quillacas,,1993,16.359285222914288
Pampa Aullagas,,1993,17.87012112920775
Huanuni,,1993,19.588896161197304
Huachacalla,,1993,0.4646387035355848
Santiago de Huari,,1993,42.66888377948063
Pazña,,1993,13.469068569448936
Andamarca,,1993,40.762715891003616
Oruro,,1993,320.20909953327737
Huayllamarca,,1993,15.833277402993513
Sabaya,,1993,66.34488701860549
Poopó,,1993,14.651118549814122
Totora,,1993,24.036007235505995
Turco,,1993,83.57308349816826
Todos Santos,,1993,3.797494075973245
La Rivera,,1993,3.866857063054453
Carangas,,1993,3.894497975312611
Yunguyo del Litoral,,1993,3.1885526387130505
Cruz de Machacamarca,,1993,9.354794350098453
Antequera,,1993,6.861412481101702
Belén de Andamarca,,1993,18.565593911926538
Corque,,1993,57.102183338955925
Machacamarca,,1993,6.594641013311991
El Choro,,1993,19.516901418683574
Toledo,,1993,67.28361678886063
Paria,,1993,26.523986928398692
Eucaliptus,,1993,6.959999231826149
Caracollo,,1993,56.46330493622112
Curahuara de Carangas,,1993,50.82071650408063
Choquecota,,1993,15.45014513958903
Escara,,1993,23.40943755195567
Coipasa,,1993,3.175903969740167
Chipaya,,1993,6.267143461677959
Salinas de Garcí Mendoza,,1993,98.09581556885558
Challapata,,1993,54.04507335562477
Cobija,,1993,73.75707688893331
Sena,,1993,131.63109381019189
San Lorenzo,,1993,55.308274687169224
Puerto Gonzalo Moreno,,1993,26.353457125236144
Porvenir,,1993,19.961566932367926
Bella Flor,,1993,102.46598857159125
San Pedro,,1993,62.11434940987213
Puerto Rico,,1993,91.53765777248672
Santa Rosa,,1993,80.37196098311856
Ingavi,,1993,95.91321580924237
Villa Nueva,,1993,49.479623349383495
Santos Mercado,,1993,116.60419663921272
Nueva Esperanza,,1993,65.5223228945598
Bolpebra,,1993,48.23728675675013
Filadelfia,,1993,207.0679533584883
Llallagua,,1993,31.70225066657305
Caripuyo,,1993,9.148115832840695
Sacaca,,1993,16.21991564673098
Acasio,,1993,6.5154245929682935
Tinguipaya,,1993,25.01845519599669
San Pedro,,1993,38.63243522302196
"Colcha ""K""",,1993,342.74167634842956
Tomave,,1993,142.55689897596397
Porco,,1993,22.069517277027778
Yocalla,,1993,23.441656382155482
Urmiri,,1993,21.676146425306804
Betanzos,,1993,35.76583274440368
Colquechaca,,1993,30.296170472594742
Pocoata,,1993,20.718685231313984
Llica,,1993,104.0797257739101
San Antonio de Esmoruco,,1993,47.59749207673411
Mojinete,,1993,7.27636111432723
Toro Toro,,1993,20.58162853757248
San Agustín,,1993,40.874853821843864
Tahua,,1993,22.202228341120126
San Pablo,,1993,239.5394124522221
Vitiche,,1993,28.066635968178215
Arampampa,,1993,6.746500814311643
"Caiza ""D""",,1993,23.114081223046085
Chaquí,,1993,8.136458571372078
Puna,,1993,26.448316536639247
Ckochas,,1993,36.53513629940503
Potosí,,1993,166.90568557096762
Ocurí,,1993,15.10155870327178
Chuquihuta Ayllu Jucumani,,1993,4.607787700348041
Uyuni,,1993,147.64477491940502
Chayanta,,1993,11.463812508609369
Tupiza,,1993,127.95123121028439
Atocha,,1993,42.06249164044495
San Pedro de Quemes,,1993,81.13876000171636
Tacobamba,,1993,15.541304625461207
Uncía,,1993,19.644263001765104
Ravelo,,1993,23.578312127335987
Cotagaita,,1993,113.50522710663432
Villazón,,1993,86.80669680091681
Puerto Quijarro,,1993,74.44005153767546
La Guardia,,1993,116.87711211315123
Moromoro,,1993,11.854661410411493
El Torno,,1993,31.74218156069664
Samaipata,,1993,36.826418736138756
San Juan,,1993,36.34820850967046
Saipina,,1993,8.508396595124815
Porongo,,1993,154.1611825889598
Santa Cruz de la Sierra,,1993,1258.858065023503
San Pedro,,1993,56.38194784603137
Concepción,,1993,513.5271878264919
Santa Rosa,,1993,103.33476434235516
Buena Vista,,1993,95.28955029087211
San Carlos,,1993,24.011850420845786
Portachuelo,,1993,53.15736833985931
Lagunillas,,1993,24.992361355481645
Pucará,,1993,11.815352899800338
Boyuibe,,1993,29.310997219997276
Cuevo,,1993,15.840206155542507
Camiri,,1993,44.370466456096615
Vallegrande,,1993,58.34811434558976
Gutiérrez,,1993,52.6799105411432
Postrervalle,,1993,19.420807143125458
Trigal,,1993,6.926628331971515
Quirusillas,,1993,5.029137985057691
Cabezas,,1993,119.23861988049511
Cotoca,,1993,56.734265026391704
Yapacaní,,1993,1097.1026821749558
Cuatro Cañadas,,1993,89.74094681579656
San Ramón,,1993,10.436036817974175
San Javier,,1993,42.07142549347788
San Miguel,,1993,169.09871250301887
Montero,,1993,122.38683407445447
Ascención de Guarayos,,1993,166.89778874300637
Okinawa Uno,,1993,28.950788310042352
Warnes,,1993,167.54272521816048
General Saavedra,,1993,22.465518059366037
Pailón,,1993,271.83321935075577
Fernández Alonso,,1993,21.337733281221173
Mineros,,1993,23.750152049476604
Pampa Grande,,1993,17.84732388205388
Mairana,,1993,14.590190157761764
Colpa Bélgica,,1993,145.4339583337781
Puerto Suarez,,1993,263.064766919832
El Carmen Rivero Tórrez,,1993,188.6912047500339
Roboré,,1993,132.7203009823958
San Matías,,1993,485.8924180780263
Charagua,,1993,1254.5207502519968
San José,,1993,355.3689216494341
San Rafael,,1993,171.30772096797386
San Ignacio,,1993,901.3136426466081
Urubicha,,1993,285.3489699552823
San Antonio de Lomerio,,1993,41.6943060442586
San Julián,,1993,99.14422340891917
El Puente,,1993,139.77090944544796
Comarapa,,1993,58.64063446298241
Villa Montes,,1993,249.99264128451946
Entre Ríos,,1993,124.05457996575201
Uriondo,,1993,14.940044825158866
Yacuiba,,1993,184.32047409724598
Yunchará,,1993,32.31006726352315
Caraparí,,1993,75.69003079779006
San Lorenzo,,1993,52.2027470043477
El Puente,,1993,36.370104508204214
Tarija,,1993,204.8482455325697
Bermejo,,1993,52.01065851725345
Padcaya,,1993,81.31463848919263
Loreto,,1994,124.63598235521243
San Ignacio,,1994,455.82955282494856
San Javier,,1994,160.4410073677698
Huacaraje,,1994,101.80376523669409
San Joaquín,,1994,162.39810722598114
San Ramón,,1994,146.58687252363953
Magdalena,,1994,276.9693787690544
Santa Rosa,,1994,172.92673686889606
Puerto Menor de Rurrenabaque,,1994,46.125841278502435
Santa Ana,,1994,388.84927814357053
San Borja,,1994,162.7745293108381
Reyes,,1994,220.9797401774109
Puerto Siles,,1994,38.716879671351876
Exaltación,,1994,452.7833997486524
Riberalta,,1994,278.66564675648414
Guayaramerín,,1994,175.88632754321924
San Andrés,,1994,181.77251508919625
Baures,,1994,325.10622917351265
Trinidad,,1994,130.8881936351604
San Lucas,,1994,69.94140146205237
Culpina,,1994,70.28084350797329
Incahuasi,,1994,18.728154552187412
Las Carreras,,1994,16.73015043857489
Villa Abecia,,1994,11.83559656362323
Azurduy,,1994,31.177596015673057
Tarvita,,1994,24.44047911994744
El Villar,,1994,15.903629353817772
Huacaya,,1994,24.082297399311393
Huacareta,,1994,53.37187294699616
Monteagudo,,1994,102.79504945265754
Alcalá,,1994,5.451166604079453
Sopachui,,1994,10.517404318294101
Villa Ricardo Mugia - Icla,,1994,14.332098150808442
Yotala,,1994,9.99532512431124
Yamparáez,,1994,11.665288695590746
Tomina,,1994,14.794005916472155
Tarabuco,,1994,19.978850198727024
Zudañez,,1994,12.414886369475841
Villa Vaca Guzmán,,1994,69.63320324644812
Padilla,,1994,30.478973233013182
Mojocoya,,1994,22.29281688583832
Villa Serrano,,1994,31.612346626781648
Macharetí,,1994,206.44163202145972
Sucre,,1994,278.70913303913
Presto,,1994,24.33460834724647
Poroma,,1994,26.045295156071
Villa Charcas,,1994,12.461657721768411
Camargo,,1994,38.94080910389768
Aiquile,,1994,57.436393316798636
Villa Rivero,,1994,2.4838966565535334
Arbieto,,1994,11.014434783409037
Sicaya,,1994,2.0977855723424286
Capinota,,1994,21.737205691343423
Arque,,1994,9.257268965828654
San Benito,,1994,20.145877655361797
Omereque,,1994,13.93496515601874
Quillacollo,,1994,197.08994283744082
Sacaba,,1994,216.95275314140557
Tiquipaya,,1994,104.52999662209082
Colcapirhua,,1994,89.0759365963001
Sipesipe,,1994,49.059944760361134
Vinto,,1994,87.95497269637738
Tarata,,1994,9.43438253114183
Totora,,1994,39.07231839063268
