id,egdp1992,egdp1993,egdp1994,egdp1995,egdp1996,egdp1997,egdp1998,egdp1999,egdp2000,egdp2001,egdp2002,egdp2003,egdp2004,egdp2005,egdp2006,egdp2007,egdp2008,egdp2009,egdp2010,egdp2011,egdp2012,egdp2013,egdp2014,egdp2015,egdp2016,egdp2017,egdp2018,egdp2019,urb_land2001,urb_land2002,urb_land2003,urb_land2004,urb_land2005,urb_land2006,urb_land2007,urb_land2008,urb_land2009,urb_land2010,urb_land2011,urb_land2012,urb_land2013,urb_land2014,urb_land2015,urb_land2016,urb_land2017,urb_land2018,urb_land2019,urb_land2020,urb_land2021,urb_land2022
198,5.1418557902761535,5.287337984845919,5.451166604079453,5.620148620769092,5.782779475286893,5.972768104689961,6.171974813923531,6.189447760801104,6.29238344394401,6.362645522475826,6.46752239572359,6.583811265157134,6.766021521097303,6.964400190202628,7.185954394498293,7.403463231056345,7.705333586270905,7.876883220117461,8.09244235143358,8.371719297445285,8.656095691843362,9.046211078792226,9.373793346800053,9.67572957972685,9.94932438120538,10.2261223196399,10.512548942600985,10.712627966322149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,9.920624371092105,10.201315676070308,10.5174043182941,10.843435849117885,11.15721353342866,11.523774929782922,11.908121559155337,11.941833615193474,12.140436277472803,12.275998946914775,12.478346912277976,12.70271302192089,13.054266930765966,13.437015943557904,13.86447951294043,14.28413800980677,14.866562438142653,15.19754789151689,15.613444647017648,16.15232955432114,16.70100314029876,17.45608907799949,18.08182088146169,18.664248583962515,19.192006341031934,19.72594286875396,20.28226700692492,20.580419554283797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,13.51886435402375,13.901363226376908,14.332098150808442,14.77638229318694,15.203968077145658,15.70348237969858,16.227232670404163,16.273172194247735,16.543808639611974,16.728540295720396,17.004280468982223,17.31002482842727,17.78908838279838,18.310661600573976,18.89316747613689,19.46503734999866,20.258708847430988,20.709743707722023,21.276487455816532,22.01075681655431,22.75843354206458,23.784117105245315,24.643219738154144,25.43699454491338,26.156261187017535,26.88394868655825,27.63694952244269,28.043217074199056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.753685474395752,2.952765107154846,5.015899062156677,7.593758821487427,4.980000019073486,4.024999976158142,7.204999923706055,6.450000047683716,2.6999999284744263
201,9.35867771200251,9.693109057277583,9.99532512431124,10.340789548344176,10.73004848939896,11.11235323541743,11.483244681606688,11.515945445556266,11.723670884484754,11.85457983354435,12.141736618188371,12.837363429199538,13.192643963501734,13.579450309298489,14.011445110028284,14.435962805940823,15.02746130442064,15.51170183754727,16.05488307457783,16.68538579707052,17.303041826436914,18.08369223273852,18.654334769807026,19.29942563703539,19.84514349447746,20.432243047559663,21.045035188279897,21.3544006261098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9350892440945495,2.9350892440945495,4.738732232299506,4.738732232299506,4.99828839302063,4.734245538711548,6.290855447451273,6.25424874530119,10.855368523036732,10.545294069776348,8.021078287386427,8.076666600563946,7.568235105159236,6.780666556077844
202,11.003375318967828,11.314701676127664,11.665288695590746,12.02690376622565,12.374927600268643,12.781496030114148,13.207790801097072,13.245182230411206,13.46546064774488,13.615818814896778,13.840251324727545,14.089105080163074,14.479028089351802,14.903550883864648,15.377668430108354,15.843129070139687,16.48912013537597,16.85622981791841,17.31751812566437,17.91565394510387,18.53358479728739,19.36886168163197,20.071092727575817,20.72118095184366,21.307101305208956,21.94335443884426,22.557972661493455,22.889578442070995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1749999523162842,0.0,0.0
203,13.953435828732148,14.349388839879676,14.794005916472155,15.253468171656856,15.694859457518174,16.210501624134317,16.751327414195252,16.798828214790454,17.07972979106045,17.27044566141296,17.55511816343037,17.87076685297869,18.365349233974054,18.903818362639015,19.50519398169263,20.095589078144705,20.91497085185027,21.38064618770982,21.966148054778724,22.72459840873512,23.510428396616057,24.593027319313556,25.48963287509247,26.35514881337682,27.100377480353355,27.85433110141871,28.63451169535298,29.088206299945853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,14.68603620517487,15.10155870327178,15.569481786851792,16.05212388085384,16.516625938097054,17.059266572708598,17.62823564661484,17.678141429582055,17.972143686796525,18.172824433256,18.472371056529823,18.804512323336855,19.32493656311256,19.89154060316437,20.5243380153004,21.145581150244848,22.007775491505267,22.49775113698607,23.113425574247152,23.911089204397868,24.72331774468516,25.8375552685968,26.77342844132115,27.635818713903426,28.417260188565532,29.20785043625271,30.025942155192855,30.467328278457433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,18.84520755212973,19.37840848981458,19.978850198727024,20.59824194129484,21.19637779643138,21.89282451192392,22.62943280343624,22.693497004067787,23.09013934087227,23.349871281746264,23.734752274837856,24.267457139557784,24.939071143360117,25.670280762396605,26.488459293997167,27.29102530488197,28.40380190396865,29.03634822536625,29.84565576910972,30.893987484290903,32.006033558310826,33.448490653471914,34.64811413442241,35.76415335958203,36.77543471404442,37.80199574316834,38.86080358523657,39.43206362613276,6.753687500953674,6.62153697013855,3.2653391361236572,0.0,0.0,0.0,4.743259787559509,0.0,1.218147873878479,1.218147873878479,0.0,8.618654370307922,8.618654370307922,9.842260122299194,7.805711388587952,8.961381196975708,8.219818830490112,9.660000205039978,8.649999976158142,7.019999980926514,8.014999747276306,8.714999914169312
206,11.710439174709954,12.041771012172102,12.41488636947584,12.799800798815548,13.170190050949651,13.60288619843914,14.057548041780498,14.097345119678216,14.332813437611744,14.492856629813712,14.731745533652454,15.070631570054914,15.487718835020182,15.941816292673932,16.450493280750287,16.948426862659996,17.63948557345453,18.034888063539185,18.530907152622355,19.170521509559716,19.856565664898532,20.751467031269684,21.66033321227513,22.780714493449416,23.424870961393214,24.17458987367504,24.86292168357793,25.25235988601458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5132795572280884,0.0,16.174942016601562,16.174942016601562,16.174942016601562,37.927892565727234,56.685654640197754,56.844335079193115,59.376256465911865,69.19999980926514,72.92999935150146,71.00499820709229,59.18999910354614,58.04999923706055
207,9.943082043879176,10.224408756678594,10.541212933466715,10.867982517270484,11.1824705111849,11.54986170339672,11.935078388364875,11.968866763088634,12.167919014065578,12.303788563806345,12.506594590535936,12.731468601459092,13.0838183329605,13.467433787663197,13.895865019761464,14.316473506193828,14.900216386379563,15.23195110189126,15.648789339008571,16.18884213522953,16.738756005904253,17.49314302782364,18.12865596682418,18.71259226004283,19.241717010853343,19.777036521481534,20.330977655859552,20.629846259659416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
