id,gisa2012,gisa2013,gisa2014,gisa2015,gisa2016,gisa2017,gisa2018,gisa2019
21,0.9006173660240023,0.920215924495682,0.932146834224686,0.9389650254478304,0.9457832227744906,0.9508975300865024,0.965386259639725,0.985843459651932
22,2.994591733192594,3.054332338106522,3.1101963481162875,3.136435272493729,3.1525176991905064,3.255785883943924,3.3548193542808384,3.4311866553205905
23,1.865580686950684,3.829183100830078,3.9442872856445312,3.957928662719727,3.975834254821777,3.99032909552002,4.025288674865723,4.057688443054199
24,0.0,0.0,0.0,0.0,0.0,0.0008521517333984375,0.0008521517333984375,0.0017042971801757
25,0.0008551142578125,0.0008551142578125,0.0008551142578125,0.0008551142578125,0.0008551142578125,0.0008551142578125,0.001710228515625,0.001710228515625
26,0.9210889599815218,1.0375008780110675,1.0978293879655427,1.1477392121718464,1.1827344724257525,1.242480583936983,1.4114774000380572,1.55230695570212
27,0.6549026594848633,0.6814426259765625,0.6908589928588867,0.7071258121948242,0.716543660522461,0.7696264750366211,0.9725434912719728,1.14034869732666
28,0.0462207769165039,0.0462207769165039,0.0462207769165039,0.0462207769165039,0.0462207769165039,0.0462207769165039,0.0564101857618144,0.0589794248365215
29,0.0093959379882812,0.0102500774536132,0.0102500774536132,0.0111041763916015,0.0119582741088867,0.0538100986938476,0.0999299882202148,0.1195752899780273
30,0.0008552572021484375,0.0017105131835937,0.0017105131835937,0.0017105131835937,0.0017105131835937,0.0034210263671875,0.0076971029052734,0.0076971029052734
31,19.64676726556445,19.934925190828217,20.126677082166008,20.27720429720124,20.45696330529451,20.886631470113137,22.000041098763525,23.397296475819783
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,3.408077280029298,3.423402986816407,3.441284008666993,3.4557562412719736,3.4761882022094737,3.520463139831544,3.637955612060548,3.844848198181153
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0053477400201535,0.0832435095394358,0.1338631995696423,0.154884326034486,0.1574087902678844,0.1671065599180932,0.1976314380284926,0.1993126236974379
36,0.00919208984375,0.00919208984375,0.00919208984375,0.00919208984375,0.00919208984375,0.00919208984375,0.0186730971495385,0.026762655378035
37,0.000839004150390625,0.0016780083007812,0.0033461488769531,0.0033461488769531,0.0050241155517578,0.0070146354049383,0.0079917843910366,0.0079917843910366
38,0.7671158580214555,0.7696841848647173,0.773107614063936,0.7963575719362745,0.869946431128169,1.2874713279888077,1.5793503644236846,1.979336330169319
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0787781821703144,1.5491246796013327,1.6790985362802544,1.7090657413789638,1.7192562032319914,1.7260485754243742,1.7516126551039752,1.755008020643526
41,0.0103277550659179,0.0103277550659179,0.0103277550659179,0.0103277550659179,0.0103277550659179,0.015491567993164,0.0249593973999023,0.0266806897583007
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0129198623046875,0.0129198623046875,0.0129198623046875,0.0129198623046875,0.0129198623046875,0.0146440421142578,0.0224028809204101,0.024127057434082
