id,modis_agriculture_2012,modis_total_area_2012,modis_urban_2012,modis_agriculture_2013,modis_total_area_2013,modis_urban_2013,modis_agriculture_2014,modis_total_area_2014,modis_urban_2014,modis_agriculture_2015,modis_total_area_2015,modis_urban_2015,modis_agriculture_2016,modis_total_area_2016,modis_urban_2016
0,43.40449634577206,581.735042071448,0.0,42.231225555575975,581.735042071448,0.0,39.94183041727942,581.735042071448,0.0,45.46474594816176,581.735042071448,0.0,44.704407015686286,581.735042071448,0.0
1,67.98614570404412,945.9297691078806,0.0,84.50051530140931,945.9297691078806,0.0,96.08171065104166,945.9297691078806,0.0,102.8764536713848,945.9297691078806,0.0,84.71380427444852,945.9297691078806,0.0
2,73.39833114381129,1030.905800137367,0.0,59.249582290747554,1030.905800137367,0.0,51.05097916495098,1030.905800137367,0.0,48.75891457469363,1030.905800137367,0.0,46.40980875367647,1030.905800137367,0.0
3,349.7807566588848,527.4358484313561,3.8517351875,381.96887481942406,527.4358484313561,3.8517351875,392.9273051994485,527.4358484313561,3.8517351875,392.4439740522672,527.4358484313561,3.8517351875,374.1329100955271,527.4358484313561,3.8517351875
4,335.99721335392144,526.4104476789817,0.0,371.03922178174,526.4104476789817,0.0,385.4671479884189,526.4104476789817,0.0,388.4040575156248,526.4104476789817,0.0,366.83844145906846,526.4104476789817,0.0
5,1779.2233335256751,2691.159187144496,4.27957340625,1755.938277735724,2691.159187144496,4.27957340625,1765.0911249909327,2691.159187144496,4.27957340625,1752.2230953789228,2691.159187144496,4.27957340625,1847.783065922427,2691.159187144496,4.27957340625
6,532.1884253483456,920.1502663212916,1.497823328125,581.2408651801468,920.1502663212916,1.497823328125,611.4667190160542,920.1502663212916,1.497823328125,633.76797558989,920.1502663212916,1.497823328125,599.1482331534318,920.1502663212916,1.497823328125
7,348.4312459577819,373.6226469245325,0.0,350.16822133321085,373.6226469245325,0.0,351.6123425966299,373.6226469245325,0.0,349.5355341495711,373.6226469245325,0.0,347.42599977230395,373.6226469245325,0.0
8,409.35342059693664,567.6426109060459,2.1205120344362745,434.5006678139098,567.6426109060459,2.1205120344362745,443.88718663829695,567.6426109060459,2.1205120344362745,438.01230711973074,567.6426109060459,2.1205120344362745,432.9909507061279,567.6426109060459,2.1205120344362745
9,0.641988671875,19.23464101850416,0.0,1.2294306001838236,19.23464101850416,0.0,0.8014383658088235,19.23464101850416,0.0,1.0154341626838237,19.23464101850416,0.0,0.8014382408088235,19.23464101850416,0.0
10,736.426958218321,2411.68343979835,2.1400355625,833.800109882169,2411.68343979835,2.1400355625,913.2092126432598,2411.68343979835,2.1400355625,923.2522189534928,2411.68343979835,2.1400355625,777.6122486080882,2411.68343979835,2.1400355625
11,431.30076138927706,749.9858802342457,1.069952921875,430.4843073590074,749.9858802342457,1.069952921875,430.3794026219363,749.9858802342457,1.069952921875,432.15424286568623,749.9858802342457,1.069952921875,412.661623005576,749.9858802342457,1.069952921875
12,99.1518748976716,101.21688211544593,0.85584590625,98.80618141697308,101.21688211544593,0.85584590625,99.44806699509807,101.21688211544593,0.85584590625,99.44554981035542,101.21688211544593,0.85584590625,99.44806699509807,101.21688211544593,0.85584590625
13,159.2865819253064,2336.0060062059665,1.070008859375,176.13277856832104,2336.0060062059665,1.070008859375,183.69483055870091,2336.0060062059665,1.070008859375,172.21623431329652,2336.0060062059665,1.070008859375,146.95527504289217,2336.0060062059665,1.070008859375
14,26.290776453615187,362.5382749323568,0.0,25.058211077879893,362.5382749323568,0.0,22.74496562806372,362.5382749323568,0.0,22.414387226531865,362.5382749323568,0.0,17.822256403676466,362.5382749323568,0.0
15,137.36054018204655,148.9709877573002,3.211085100612745,137.90760735821078,148.9709877573002,3.211085100612745,137.47968931133576,148.9709877573002,3.211085100612745,136.93262347892156,148.9709877573002,3.211085100612745,138.20883203676468,148.9709877573002,3.211085100612745
16,179.76452008125014,863.0396647045781,0.21396734375,196.39093850612755,863.0396647045781,0.21396734375,199.27651523468148,863.0396647045781,0.21396734375,200.93707066200992,863.0396647045781,0.21396734375,157.34692947395845,863.0396647045781,0.21396734375
17,370.7536428316176,872.5374654169203,0.855813203125,431.37320683174033,872.5374654169203,0.855813203125,458.7443400197305,872.5374654169203,0.855813203125,474.4587222594977,872.5374654169203,0.855813203125,419.3494678689953,872.5374654169203,0.855813203125
18,119.66878302236522,257.84554051879803,42.15246334375,120.77974102769612,257.84554051879803,42.15246334375,124.61944968363971,257.84554051879803,42.15246334375,126.14241386164218,257.84554051879803,42.15246334375,106.17512477113966,257.84554051879803,42.15246334375
19,480.770776491973,916.7321426144532,0.0,523.274575251164,916.7321426144532,0.0,547.6303158633579,916.7321426144532,0.0,552.8285279659929,916.7321426144532,0.0,495.078997592647,916.7321426144532,0.0
20,95.76897897383576,794.6104294993397,0.0,105.3561701126838,794.6104294993397,0.0,113.58652199938724,794.6104294993397,0.0,121.53834716188726,794.6104294993397,0.0,80.05928838137253,794.6104294993397,0.0
21,104.43324439362748,116.490740932836,7.425903686580883,104.23018844840688,116.490740932836,7.853837264705882,104.23018844840688,116.490740932836,8.067803639705883,105.23121796329656,116.490740932836,8.067803639705883,103.7409981851716,116.490740932836,8.281770124080882
22,24.29003424552696,1444.580589388502,4.2800605625,25.90377732677696,1444.580589388502,4.2800605625,29.012050855882357,1444.580589388502,4.2800605625,25.3381200161152,1444.580589388502,4.2800605625,24.454471764031865,1444.580589388502,4.2800605625
